group,log2Foldchange
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.0352696756725493
common_B,-0.0352696756725493
all_gene,0.0
common_B,0.0
all_gene,0.08754143458789031
common_B,0.08754143458789031
all_gene,-0.04896152774593114
common_B,-0.04896152774593114
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.010795052754220658
common_B,0.010795052754220658
all_gene,-0.08903601992872094
common_B,-0.08903601992872094
all_gene,0.09578538041560282
common_B,0.09578538041560282
all_gene,-0.21431232233473616
common_B,-0.21431232233473616
all_gene,0.08308632625065117
common_B,0.08308632625065117
all_gene,-0.17279635986622943
common_B,-0.17279635986622943
all_gene,0.08308632625065117
common_B,0.08308632625065117
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.08308632625065117
common_B,0.08308632625065117
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.0678216625848622
common_B,-0.0678216625848622
all_gene,0.0
common_B,0.0
all_gene,0.08308632625065117
common_B,0.08308632625065117
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.0591679597126209
common_B,-0.0591679597126209
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.04551659287555465
common_B,0.04551659287555465
all_gene,-0.1144380348246521
common_B,-0.1144380348246521
all_gene,-0.022851381812427123
common_B,-0.022851381812427123
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.05423089277227751
common_B,0.05423089277227751
all_gene,0.059991987363788815
common_B,0.059991987363788815
all_gene,-0.31376558636870794
common_B,-0.31376558636870794
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.06305791338510046
common_B,0.06305791338510046
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.177406026616503
common_B,-0.177406026616503
all_gene,-0.14425817311447917
common_B,-0.14425817311447917
all_gene,-0.31376558636870794
common_B,-0.31376558636870794
all_gene,0.0
common_B,0.0
all_gene,-0.09916857443360284
common_B,-0.09916857443360284
all_gene,0.0
common_B,0.0
all_gene,-0.09916857443360284
common_B,-0.09916857443360284
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.09916857443360284
common_B,-0.09916857443360284
all_gene,0.035368810144781174
common_B,0.035368810144781174
all_gene,0.014262382418008604
