group,log2Foldchange
all_gene,0.10197974581607626
common_B,0.10197974581607626
all_gene,0.0
common_B,0.0
all_gene,-0.03364996085863431
common_B,-0.03364996085863431
all_gene,0.0
common_B,0.0
all_gene,0.04541118206878066
common_B,0.04541118206878066
all_gene,0.0
common_B,0.0
all_gene,-0.04163190174495223
common_B,-0.04163190174495223
all_gene,0.10197974581607626
common_B,0.10197974581607626
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.08376722274676363
common_B,0.08376722274676363
all_gene,0.2880925412122402
common_B,0.2880925412122402
all_gene,-0.014031781917253924
common_B,-0.014031781917253924
all_gene,-0.07421828820825262
common_B,-0.07421828820825262
all_gene,0.0
common_B,0.0
all_gene,-0.03650343478674152
common_B,-0.03650343478674152
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.004921254510852704
common_B,-0.004921254510852704
all_gene,0.0
common_B,0.0
all_gene,-0.3089572652991898
common_B,-0.3089572652991898
all_gene,-0.07397919630731281
common_B,-0.07397919630731281
all_gene,-0.22842060192826869
common_B,-0.22842060192826869
all_gene,0.02781091841983799
common_B,0.02781091841983799
all_gene,0.0409935211962677
common_B,0.0409935211962677
all_gene,-0.007611558350592091
common_B,-0.007611558350592091
all_gene,-0.08970688816418561
common_B,-0.08970688816418561
all_gene,0.06309797026498658
common_B,0.06309797026498658
all_gene,0.07002119787678435
common_B,0.07002119787678435
all_gene,0.0
common_B,0.0
all_gene,0.032242857526977635
common_B,0.032242857526977635
all_gene,0.0
common_B,0.0
all_gene,0.05258819294827769
common_B,0.05258819294827769
all_gene,0.0
common_B,0.0
all_gene,-0.19750358964839276
common_B,-0.19750358964839276
all_gene,0.0409935211962677
common_B,0.0409935211962677
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.07138500624184804
common_B,0.07138500624184804
all_gene,0.013600585608689658
common_B,0.013600585608689658
all_gene,-0.19195843538895635
common_B,-0.19195843538895635
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.03218002244756049
common_B,0.03218002244756049
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.09103468263220935
common_B,-0.09103468263220935
all_gene,-0.08612085292221036
common_B,-0.08612085292221036
all_gene,0.07163322933514187
common_B,0.07163322933514187
all_gene,0.0781512822929337
common_B,0.0781512822929337
all_gene,0.0
common_B,0.0
all_gene,-0.12368318775671244
common_B,-0.12368318775671244
all_gene,0.04407703682417195
common_B,0.04407703682417195
all_gene,0.0444835058385792
common_B,0.0444835058385792
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.08612085292221036
common_B,-0.08612085292221036
all_gene,-0.17084303141644638
common_B,-0.17084303141644638
all_gene,-0.060437262918448996
common_B,-0.060437262918448996
all_gene,0.0781512822929337
common_B,0.0781512822929337
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.17084303141644638
common_B,-0.17084303141644638
all_gene,0.062134835957054706
common_B,0.062134835957054706
all_gene,-0.005133495258563964
common_B,-0.005133495258563964
all_gene,0.0
common_B,0.0
all_gene,-0.05744078565907018
common_B,-0.05744078565907018
all_gene,-0.07321331063654571
common_B,-0.07321331063654571
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.04510680853214241
common_B,0.04510680853214241
all_gene,-0.009788592751942743
common_B,-0.009788592751942743
all_gene,0.0
common_B,0.0
all_gene,-0.0764423461255626
common_B,-0.0764423461255626
all_gene,0.20525694474741632
common_B,0.20525694474741632
all_gene,0.05961900435825399
common_B,0.05961900435825399
all_gene,-0.02367330760119531
common_B,-0.02367330760119531
all_gene,0.04539654981134598
common_B,0.04539654981134598
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.25440125069963204
common_B,-0.25440125069963204
all_gene,-0.02367330760119531
common_B,-0.02367330760119531
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.25440125069963204
common_B,-0.25440125069963204
all_gene,-0.025183057638117217
common_B,-0.025183057638117217
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.12353725628159841
common_B,-0.12353725628159841
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.09093371599805124
common_B,-0.09093371599805124
all_gene,-0.25641258010981743
common_B,-0.25641258010981743
all_gene,-0.17917992806983626
common_B,-0.17917992806983626
all_gene,-0.003282903455666709
common_B,-0.003282903455666709
all_gene,-0.025183057638117217
common_B,-0.025183057638117217
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.004867870293574585
common_B,-0.004867870293574585
all_gene,0.0
common_B,0.0
all_gene,-0.15079719250724416
common_B,-0.15079719250724416
all_gene,0.0
common_B,0.0
all_gene,-0.07396684777916282
common_B,-0.07396684777916282
all_gene,-0.003282903455666709
common_B,-0.003282903455666709
all_gene,-0.002602399833170798
common_B,-0.002602399833170798
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.08895551967164825
common_B,-0.08895551967164825
all_gene,0.019337695258999945
common_B,0.019337695258999945
all_gene,0.032209338110530096
common_B,0.032209338110530096
all_gene,-0.037324216467132014
common_B,-0.037324216467132014
all_gene,0.009966058577469402
common_B,0.009966058577469402
all_gene,-0.07720793100134993
common_B,-0.07720793100134993
all_gene,0.0
common_B,0.0
all_gene,-0.072444054259544
common_B,-0.072444054259544
all_gene,0.0
common_B,0.0
all_gene,0.0188862880505742
common_B,0.0188862880505742
all_gene,0.0
common_B,0.0
all_gene,0.018620518630976822
common_B,0.018620518630976822
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.07764419849981426
common_B,0.07764419849981426
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.13265170833731113
common_B,0.13265170833731113
all_gene,-0.037324216467132014
common_B,-0.037324216467132014
all_gene,-0.01826492327122779
common_B,-0.01826492327122779
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.05534247862846196
common_B,0.05534247862846196
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.02054246530404539
common_B,-0.02054246530404539
all_gene,0.0
common_B,0.0
all_gene,0.07137541545424413
common_B,0.07137541545424413
all_gene,0.0
common_B,0.0
all_gene,0.02977182432982431
common_B,0.02977182432982431
all_gene,0.0
common_B,0.0
all_gene,-0.012020314931083057
common_B,-0.012020314931083057
all_gene,-0.0030264727022569124
common_B,-0.0030264727022569124
all_gene,-0.1720710741762124
common_B,-0.1720710741762124
all_gene,-0.028860634511842117
common_B,-0.028860634511842117
all_gene,-0.0046897212625155015
common_B,-0.0046897212625155015
all_gene,-0.02054246530404539
common_B,-0.02054246530404539
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.2545637461726358
common_B,-0.2545637461726358
all_gene,-0.02521173664760604
common_B,-0.02521173664760604
all_gene,0.0
common_B,0.0
all_gene,0.08498952798415876
common_B,0.08498952798415876
all_gene,0.0
common_B,0.0
all_gene,-0.12018739173897125
common_B,-0.12018739173897125
all_gene,-0.037336505845983414
common_B,-0.037336505845983414
all_gene,-0.2545637461726358
common_B,-0.2545637461726358
all_gene,-0.09114630702822454
common_B,-0.09114630702822454
all_gene,-0.4671220099033993
common_B,-0.4671220099033993
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.4671220099033993
common_B,-0.4671220099033993
all_gene,-0.01598051617882244
common_B,-0.01598051617882244
all_gene,0.0
common_B,0.0
all_gene,-0.4671220099033993
common_B,-0.4671220099033993
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.024751004880713783
common_B,-0.024751004880713783
all_gene,-0.02866022649647436
common_B,-0.02866022649647436
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.09831790349200228
common_B,-0.09831790349200228
all_gene,0.0771982871998462
common_B,0.0771982871998462
all_gene,0.006154664442607812
common_B,0.006154664442607812
all_gene,-0.09831790349200228
common_B,-0.09831790349200228
all_gene,-0.10429838238631771
common_B,-0.10429838238631771
all_gene,-0.0701778464582677
common_B,-0.0701778464582677
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.0361543584209373
common_B,-0.0361543584209373
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.02084471657856088
common_B,-0.02084471657856088
all_gene,-0.08002841553168565
common_B,-0.08002841553168565
all_gene,-0.07086387913270849
common_B,-0.07086387913270849
all_gene,-0.10429838238631771
common_B,-0.10429838238631771
all_gene,-0.0701778464582677
common_B,-0.0701778464582677
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.07690399088821598
common_B,0.07690399088821598
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.09483967490551055
common_B,-0.09483967490551055
all_gene,0.02415771128871636
common_B,0.02415771128871636
all_gene,-0.004890825950972563
common_B,-0.004890825950972563
all_gene,-0.004918924251541314
common_B,-0.004918924251541314
all_gene,-0.004889964039036111
common_B,-0.004889964039036111
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.06374390346779994
common_B,0.06374390346779994
all_gene,-0.19941390510308607
common_B,-0.19941390510308607
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.10294636499514478
common_B,-0.10294636499514478
all_gene,0.0
common_B,0.0
all_gene,0.09826216838645385
common_B,0.09826216838645385
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.03719444666699648
common_B,-0.03719444666699648
all_gene,0.0
common_B,0.0
all_gene,-0.14650219240950688
common_B,-0.14650219240950688
all_gene,-0.10294636499514478
common_B,-0.10294636499514478
all_gene,0.0
common_B,0.0
all_gene,-0.1627702783382473
common_B,-0.1627702783382473
all_gene,-0.07365733474878133
common_B,-0.07365733474878133
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.14650219240950688
common_B,-0.14650219240950688
all_gene,-0.01709274223227353
common_B,-0.01709274223227353
all_gene,-0.10914254159279492
common_B,-0.10914254159279492
all_gene,0.05113494625393784
common_B,0.05113494625393784
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.022776565324436372
common_B,0.022776565324436372
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.037990440467993276
common_B,-0.037990440467993276
all_gene,0.0
common_B,0.0
all_gene,-0.40856396980178084
common_B,-0.40856396980178084
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.10690081171752253
common_B,-0.10690081171752253
all_gene,-0.0758187927666991
common_B,-0.0758187927666991
all_gene,0.19440518230480044
common_B,0.19440518230480044
all_gene,-0.40856396980178084
common_B,-0.40856396980178084
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.06348597766702439
common_B,-0.06348597766702439
all_gene,0.0
common_B,0.0
all_gene,-0.2181992087092054
common_B,-0.2181992087092054
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.020197742574468238
common_B,-0.020197742574468238
all_gene,0.0
common_B,0.0
all_gene,0.03142408130468197
common_B,0.03142408130468197
all_gene,-0.19258333153733398
common_B,-0.19258333153733398
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0697548605979035
common_B,0.0697548605979035
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.19258333153733398
common_B,-0.19258333153733398
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.08034575259481853
common_B,-0.08034575259481853
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.4151647120732453
common_B,-0.4151647120732453
all_gene,-0.12327842297080602
common_B,-0.12327842297080602
all_gene,0.0
common_B,0.0
all_gene,-0.08226573576547257
common_B,-0.08226573576547257
all_gene,-0.05169497493080398
common_B,-0.05169497493080398
all_gene,0.0
common_B,0.0
all_gene,0.03188752948346942
common_B,0.03188752948346942
all_gene,0.0316407149566364
common_B,0.0316407149566364
all_gene,-0.03683518204325522
common_B,-0.03683518204325522
all_gene,0.0880815397596373
common_B,0.0880815397596373
all_gene,-0.015935764280573503
common_B,-0.015935764280573503
all_gene,0.026386696126940865
common_B,0.026386696126940865
all_gene,-0.18621070084783492
common_B,-0.18621070084783492
all_gene,-0.1797535294624104
common_B,-0.1797535294624104
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0880815397596373
common_B,0.0880815397596373
all_gene,-0.06502526997694355
common_B,-0.06502526997694355
all_gene,0.08167409728234996
common_B,0.08167409728234996
all_gene,0.0
common_B,0.0
all_gene,-0.1222776802971691
common_B,-0.1222776802971691
all_gene,-0.11714033629048942
common_B,-0.11714033629048942
all_gene,-0.09213948997804804
common_B,-0.09213948997804804
all_gene,-0.25878009184748924
common_B,-0.25878009184748924
all_gene,0.0
common_B,0.0
all_gene,0.011279608504679899
common_B,0.011279608504679899
all_gene,0.0182405282549359
common_B,0.0182405282549359
all_gene,0.0
common_B,0.0
all_gene,-0.0262039347624252
common_B,-0.0262039347624252
all_gene,-0.1222776802971691
common_B,-0.1222776802971691
all_gene,0.015136408161715936
common_B,0.015136408161715936
all_gene,-0.035349344961172265
common_B,-0.035349344961172265
all_gene,-0.25878009184748924
common_B,-0.25878009184748924
all_gene,-0.04402192962005282
common_B,-0.04402192962005282
all_gene,0.006334708333408779
common_B,0.006334708333408779
all_gene,-0.03348242828748239
common_B,-0.03348242828748239
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.23879195862728178
common_B,-0.23879195862728178
all_gene,0.0
common_B,0.0
all_gene,0.021614035421734984
common_B,0.021614035421734984
all_gene,-0.5934205371627053
common_B,-0.5934205371627053
all_gene,-0.03348242828748239
common_B,-0.03348242828748239
all_gene,0.0
common_B,0.0
all_gene,-0.08410131352738846
common_B,-0.08410131352738846
all_gene,-0.9549310595373325
common_B,-0.9549310595373325
all_gene,-0.22916172339129415
common_B,-0.22916172339129415
all_gene,-0.5934205371627053
common_B,-0.5934205371627053
all_gene,-0.08725590819072807
common_B,-0.08725590819072807
all_gene,0.0
common_B,0.0
all_gene,0.05197820486778239
common_B,0.05197820486778239
all_gene,0.0
common_B,0.0
all_gene,0.11409669124049539
common_B,0.11409669124049539
all_gene,0.0
common_B,0.0
all_gene,-0.017970646445901756
common_B,-0.017970646445901756
all_gene,-0.017836634771994996
common_B,-0.017836634771994996
all_gene,-0.016169740805480576
common_B,-0.016169740805480576
all_gene,-0.049338952466948784
common_B,-0.049338952466948784
all_gene,0.008950490050060433
common_B,0.008950490050060433
all_gene,-0.21289183156870403
common_B,-0.21289183156870403
all_gene,-0.40552908296707507
common_B,-0.40552908296707507
all_gene,0.07479935169607778
common_B,0.07479935169607778
all_gene,-0.1769990003353464
common_B,-0.1769990003353464
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.48189626514915324
common_B,-0.48189626514915324
all_gene,-0.3265844668675119
common_B,-0.3265844668675119
all_gene,0.0
common_B,0.0
all_gene,0.008950490050060433
common_B,0.008950490050060433
all_gene,-0.21289183156870403
common_B,-0.21289183156870403
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.04494960644267437
common_B,-0.04494960644267437
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.10430921245917021
common_B,0.10430921245917021
all_gene,0.0
common_B,0.0
all_gene,-0.07400234116560535
common_B,-0.07400234116560535
all_gene,0.108268579011957
common_B,0.108268579011957
all_gene,0.0
common_B,0.0
all_gene,-0.05280985475579551
common_B,-0.05280985475579551
all_gene,-0.0851143953480908
common_B,-0.0851143953480908
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.05331676121459856
common_B,0.05331676121459856
all_gene,-0.1281621809656993
common_B,-0.1281621809656993
all_gene,-0.17713005129840456
common_B,-0.17713005129840456
all_gene,0.0
common_B,0.0
all_gene,0.014221349705917034
common_B,0.014221349705917034
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.09377926655107843
common_B,0.09377926655107843
all_gene,0.009809893084176574
common_B,0.009809893084176574
all_gene,-0.04297235989740419
common_B,-0.04297235989740419
all_gene,0.053863217974286254
common_B,0.053863217974286254
all_gene,0.043978086732771336
common_B,0.043978086732771336
all_gene,0.08963174821281486
common_B,0.08963174821281486
all_gene,0.0
common_B,0.0
all_gene,0.03567075955824041
common_B,0.03567075955824041
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.009809893084176574
common_B,0.009809893084176574
all_gene,0.1505687023773141
common_B,0.1505687023773141
all_gene,0.04615226661754015
common_B,0.04615226661754015
all_gene,0.03137446629506405
common_B,0.03137446629506405
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.028980493699893486
common_B,-0.028980493699893486
all_gene,0.04490836183597033
common_B,0.04490836183597033
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.09985165335024737
common_B,-0.09985165335024737
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.03162812951283814
common_B,-0.03162812951283814
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.06564490944470339
common_B,-0.06564490944470339
all_gene,-0.06435671992123068
common_B,-0.06435671992123068
all_gene,0.0
common_B,0.0
all_gene,-0.266950801119701
common_B,-0.266950801119701
all_gene,-0.05533399680022148
common_B,-0.05533399680022148
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.266950801119701
common_B,-0.266950801119701
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.10106793343265574
common_B,0.10106793343265574
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0772432597846823
common_B,0.0772432597846823
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.07073977655173941
common_B,-0.07073977655173941
all_gene,0.05559338972826094
common_B,0.05559338972826094
all_gene,-0.14235567762727203
common_B,-0.14235567762727203
all_gene,-0.05102499904604278
common_B,-0.05102499904604278
all_gene,0.05698873829792905
common_B,0.05698873829792905
all_gene,0.07746232417504449
common_B,0.07746232417504449
all_gene,0.13537550943886664
common_B,0.13537550943886664
all_gene,0.0
common_B,0.0
all_gene,-0.06221277691460472
common_B,-0.06221277691460472
all_gene,-0.052005882528157805
common_B,-0.052005882528157805
all_gene,-0.10594408042600137
common_B,-0.10594408042600137
all_gene,0.0
common_B,0.0
all_gene,0.09502824338100341
common_B,0.09502824338100341
all_gene,0.0
common_B,0.0
all_gene,-0.09870290985720247
common_B,-0.09870290985720247
all_gene,0.07746232417504449
common_B,0.07746232417504449
all_gene,0.12095215138733119
common_B,0.12095215138733119
all_gene,0.0
common_B,0.0
all_gene,-0.12447443435489738
common_B,-0.12447443435489738
all_gene,-0.09721391471986837
common_B,-0.09721391471986837
all_gene,-0.06471444229875135
common_B,-0.06471444229875135
all_gene,0.0
common_B,0.0
all_gene,0.011359353812961203
common_B,0.011359353812961203
all_gene,0.0
common_B,0.0
all_gene,-0.03568472522079423
common_B,-0.03568472522079423
all_gene,-0.1315060405875101
common_B,-0.1315060405875101
all_gene,-0.06115749581148585
common_B,-0.06115749581148585
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.009703488647231757
common_B,-0.009703488647231757
all_gene,0.01767959550257495
common_B,0.01767959550257495
all_gene,-0.036228313185094244
common_B,-0.036228313185094244
all_gene,-0.23771364923826618
common_B,-0.23771364923826618
all_gene,0.0
common_B,0.0
all_gene,0.046475897758681335
common_B,0.046475897758681335
all_gene,-0.04467069899768878
common_B,-0.04467069899768878
all_gene,-0.060470189189725645
common_B,-0.060470189189725645
all_gene,-0.01790448798964657
common_B,-0.01790448798964657
all_gene,-0.22193801163922255
common_B,-0.22193801163922255
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.1515115088855233
common_B,0.1515115088855233
all_gene,0.07858890257194004
common_B,0.07858890257194004
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.03219555878723722
common_B,0.03219555878723722
all_gene,-0.01790448798964657
common_B,-0.01790448798964657
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.004239196225597131
common_B,-0.004239196225597131
all_gene,0.06337558612132396
common_B,0.06337558612132396
all_gene,-0.07353438097798601
common_B,-0.07353438097798601
all_gene,0.15429926042048728
common_B,0.15429926042048728
all_gene,0.06357183262949025
common_B,0.06357183262949025
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.15429926042048728
common_B,0.15429926042048728
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.1971179149033117
common_B,-0.1971179149033117
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,-0.0709620646696933
common_B,-0.0709620646696933
all_gene,0.055017279373049295
common_B,0.055017279373049295
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
all_gene,0.0
common_B,0.0
