group,log2Foldchange
common_B,-0.272454517634819
common_B,-0.28803576715333473
common_B,-0.21676553783455357
common_B,0.06608807448783897
common_B,-0.28803576715333473
common_B,0.0
common_B,0.08376722274676363
common_B,0.2880925412122402
common_B,-0.22842060192826869
common_B,-0.08970688816418561
common_B,-0.19195843538895635
common_B,-0.17084303141644638
common_B,-0.17084303141644638
common_B,-0.02367330760119531
common_B,-0.25440125069963204
common_B,-0.02367330760119531
common_B,-0.25440125069963204
common_B,-0.025183057638117217
common_B,-0.12353725628159841
common_B,-0.25641258010981743
common_B,-0.17917992806983626
common_B,-0.025183057638117217
common_B,-0.02054246530404539
common_B,-0.02054246530404539
common_B,-0.2545637461726358
common_B,-0.2545637461726358
common_B,-0.4671220099033993
common_B,-0.4671220099033993
common_B,-0.4671220099033993
common_B,-0.10429838238631771
common_B,-0.07086387913270849
common_B,-0.10429838238631771
common_B,-0.09483967490551055
common_B,-0.19941390510308607
common_B,-0.10294636499514478
common_B,0.09826216838645385
common_B,-0.10294636499514478
common_B,-0.40856396980178084
common_B,0.19440518230480044
common_B,-0.40856396980178084
common_B,-0.2181992087092054
common_B,-0.19258333153733398
common_B,-0.19258333153733398
common_B,-0.08034575259481853
common_B,-0.4151647120732453
common_B,-0.08226573576547257
common_B,-0.03683518204325522
common_B,-0.18621070084783492
common_B,-0.1797535294624104
common_B,-0.1222776802971691
common_B,-0.09213948997804804
common_B,-0.1222776802971691
common_B,-0.23879195862728178
common_B,-0.5934205371627053
common_B,-0.08410131352738846
common_B,-0.9549310595373325
common_B,-0.22916172339129415
common_B,-0.5934205371627053
common_B,-0.08725590819072807
common_B,0.0
common_B,-0.017836634771994996
common_B,-0.40552908296707507
common_B,-0.48189626514915324
common_B,0.0
common_B,-0.06564490944470339
common_B,0.13537550943886664
common_B,-0.03568472522079423
common_B,-0.1315060405875101
common_B,-0.22193801163922255
common_B,0.1515115088855233
common_B,0.07858890257194004
common_B,0.15429926042048728
common_B,0.15429926042048728
common_B,-0.1971179149033117
common_B,0.0
common_B,0.11179739272610581
common_B,0.0
common_B,0.06516795136970938
common_B,-0.2778227805823193
common_B,0.0
common_B,0.35045729438746154
common_B,-0.2678356109935346
common_B,0.0
common_B,-0.10911525547351374
common_B,0.013496288380338986
common_B,-0.2728041085628656
common_B,-0.13939624666933792
common_B,0.303640286888281
common_B,0.21934603696546462
common_B,-0.18304021568016857
common_B,0.21065613323850094
common_B,0.05674444582571186
common_B,-0.512901405213932
common_B,-0.041835346791808385
common_B,-0.041835346791808385
common_B,-0.037309745799791565
common_B,-0.005505234174988349
common_B,-0.059308144525487314
common_B,-0.059308144525487314
common_B,-0.3023428559053813
common_B,-0.02158296498106446
common_B,0.0
common_B,0.0
common_B,-0.20568520521666028
common_B,-0.41595523924235345
common_B,-0.23569142536166252
common_B,-0.36591037742119836
common_B,0.0
common_B,-0.2520859079754499
common_B,0.0776983964954333
common_B,-0.4735357856512603
common_B,-0.2520859079754499
common_B,0.15987329825572566
common_B,-0.08480107979115996
common_B,-0.3032959379969299
common_B,0.05334416782883292
common_B,-0.3032959379969299
common_B,-0.1768111762612483
common_B,-0.13440925029598602
common_B,-0.13440925029598602
common_B,0.21246632968954474
common_B,-0.09823599787939345
common_B,0.03847260566377957
common_B,0.0
common_B,0.03847260566377957
common_B,0.03847260566377957
common_B,-0.4003411853250154
common_B,0.0
common_B,-0.4003411853250154
common_B,-0.05681411115456253
common_B,-0.12585833396457347
common_B,-0.1349445655960935
common_B,0.0
common_B,-0.0008420818213764515
common_B,0.023264658960314585
common_B,0.0
common_B,-0.30708474961316695
common_B,0.023264658960314585
common_B,-0.14959010704900783
common_B,0.0
common_B,0.0
common_B,-0.06432566087620178
common_B,-0.21355648206733752
common_B,0.3670877892505788
common_B,0.0
common_B,-0.017555797968931672
common_B,0.0
common_B,0.0
common_B,-0.10239744846507359
common_B,0.0
common_B,0.0
common_B,0.0
common_B,-0.1350025754949523
common_B,0.0
common_B,-0.06369526618440766
common_B,0.0
common_B,-0.6002737225321854
common_B,-0.05317979846726246
common_B,0.0
common_B,-0.05317979846726246
common_B,0.026050454013929514
common_B,0.10428190793923514
common_B,0.1530377031986061
common_B,0.1406043442078131
common_B,-0.09179208077138697
common_B,0.0
common_B,-0.2873854223588943
common_B,-0.2873854223588943
common_B,-0.2873854223588943
common_B,0.07825940931775778
common_B,-0.5468693063008925
common_B,-0.10617949234999235
common_B,-0.10617949234999235
common_B,0.0
common_B,-0.10168397410633312
common_B,-0.19498981203343296
common_B,-0.06473140978264813
common_B,-0.07008007682751886
common_B,-0.07008007682751886
common_B,-0.07008007682751886
common_B,0.28978355558994
common_B,0.32422949802747353
common_B,0.25705316262935674
common_B,0.09672605300728572
common_B,-0.1179888976060787
common_B,0.0
common_B,-0.4701510569417972
common_B,-0.3000095713446288
common_B,-0.32350547522118733
common_B,-0.22172722755455795
common_B,-0.24472620981741197
common_B,0.06259860105807148
common_B,-0.19322403943274288
common_B,-0.3290543797418744
common_B,-0.4030740580642961
common_B,-0.12123288430377599
common_B,-0.3748149390598793
common_B,-0.2573839881826201
common_B,-0.26052848796449884
common_B,-0.46756241256288217
common_B,-0.2764003039663329
common_B,-0.5288745150344318
common_B,-0.36530144492588323
common_B,-0.37267544275878167
common_B,-0.3591791699154978
common_B,-0.2889178857769372
common_B,-0.5020700702251925
common_B,0.08366899551111567
common_B,-0.49610182603530334
common_B,-0.4110282795916463
common_B,-0.4250820495950095
common_B,-0.16328366313579948
common_B,-0.25821900721579094
common_B,-0.46159260171033056
common_B,0.013789297669152451
common_B,0.0708329386681039
common_B,0.0708329386681039
common_B,0.29811960371730867
common_B,0.0
common_B,-0.12032798503541402
common_B,-0.11293954602192632
common_B,-0.12032798503541402
common_B,-0.12032798503541402
common_B,-0.12032798503541402
common_B,0.055596850531561944
common_B,0.0
common_B,-0.30784687036742825
common_B,0.022921357776971813
common_B,0.0
common_B,0.09129276722325635
common_B,-0.589686622577223
common_B,-0.0739138906396365
common_B,-0.589686622577223
common_B,0.06357653310134248
common_B,-0.2778601063366284
common_B,-0.2778601063366284
common_B,-0.08401624328183578
common_B,-0.08401624328183578
common_B,-0.14026965740138397
common_B,-0.39854628335569364
common_B,-0.43592974324565253
common_B,0.0
common_B,0.0
common_B,-0.17002233659881227
common_B,-0.3002424594871912
common_B,0.0
common_B,-0.11077901652631607
common_B,-0.011823456160729643
common_B,-0.08918456789466522
common_B,-0.1756953217242573
common_B,0.0
common_B,0.08254166232229158
common_B,0.08254166232229158
common_B,0.08254166232229158
common_B,0.15973577280783977
common_B,0.04526879691243233
common_B,0.2256622117213615
common_B,-0.024450846686950786
common_B,-0.13254271856252778
common_B,-0.14130375212558227
common_B,-0.06577381729532651
common_B,-0.5160685165088268
common_B,0.0
common_B,-0.3303034347434173
