"","CRC.01.N.RNA","CRC.01.T.RNA","CRC.02.M.RNA","CRC.02.N.RNA","CRC.02.T.RNA","CRC.03.M.RNA","CRC.03.N.RNA","CRC.04.T.RNA","CRC.06.N.RNA","CRC.06.T.RNA","CRC.07.N.RNA","CRC.07.T.RNA","CRC.08.N.RNA","CRC.08.T.RNA","CRC.09.N.RNA","CRC.09.T.RNA","CRC.10.N.RNA","CRC.10.T.RNA","CRC.11.N.RNA","CRC.11.T.RNA","CRC.13.M.RNA","CRC.13.N.RNA","CRC.13.T.RNA"
"ENSG00000163531.11|NFASC",9.40795138081582,9.80150061474133,7.45724071689974,10.7632685633948,9.01744193060903,8.24589668496605,9.70219582485666,9.28985870108088,9.99318165513306,9.21627034042409,9.90704128678628,9.30241070877087,9.77453872661269,9.43491326894446,10.5831691217523,8.62628287380486,9.30593633925576,9.90351565630139,10.1316419373606,9.07781005819656,8.38236024417355,9.62700810879467,9.22858285793537
"ENSG00000174514.8|MFSD4",9.0854408763044,9.34710792082069,8.31080023277504,9.61163754361439,8.87146160178297,8.78322295274317,9.60357675161682,8.40709967381242,10.2400243996173,8.19252439750783,10.065149966908,8.3673988302171,9.01052105996559,9.4220277371595,10.3100404174149,8.12250837971018,10.6542348093267,7.77831398779837,10.7459658820797,7.68658291504539,7.99002855762372,10.927899526279,7.87597129426973
"ENSG00000196188.6|CTSE",9.85149676262459,8.55697993695102,10.4308308007449,7.24349895210322,10.3331653806099,9.67233980794902,9.69214312490862,8.64301220060034,9.75932230101662,8.649154398559,9.82619772481612,8.58227897475949,8.07328905155095,10.3351876480247,10.2843388122108,8.12413788736483,10.4837237531199,7.92475294645574,10.9825436663111,7.42593303326455,8.69388469295319,11.4580908410909,7.85551959941386
"ENSG00000196533.6|C1orf186",9.49299093945931,7.01219780101127,6.44483941762476,9.58772006846165,7.62415954060335,6.85628002787216,8.95652341047266,7.84391558834495,8.99226377143646,7.51292496903413,8.79415280948008,7.71103593099052,8.20578105833342,8.29940768213717,8.87742010374302,7.62776863672757,7.99359942049536,8.51158931997523,7.91339196049289,8.5917967799777,8.1534714131606,7.79888797888157,7.7043596346476
"ENSG00000240754.1|RP11-38J22.6",7.64655919137942,6.8523940218613,6.48176897822337,7.55672794697637,6.98884339258195,6.29023879381176,7.63578073141005,7.10132079255988,7.35835149526976,7.14060171797096,7.36603657932251,7.13291663391821,7.23789065910077,7.26106255413996,7.40217909556607,7.09677411767465,7.0602789761335,7.43867423710723,7.31148629704385,7.18746691619687,6.81315354158776,7.40103323460618,6.81315354158776
"ENSG00000123843.8|C4BPB",7.49310479087961,8.6104038860846,10.0823751443006,6.26957806699376,8.73585317688177,8.26408397130454,8.31774506272555,8.50597735414606,7.52123540903797,8.58227326792623,7.37037336615741,8.7331353108068,7.75402734098062,8.34948133598358,7.27947479249477,8.82403388446943,7.99499026271475,8.10851841424945,8.20036151215074,7.90314716481347,8.60643401803067,7.77442262404623,8.70694974609924
"ENSG00000162892.11|IL24",8.33605491372323,7.80522239543218,6.71617945955207,8.18935213102834,7.58577559099837,5.45306783914747,8.78393903130162,8.2543003111297,7.43432472517899,8.70695258397641,7.53881154473072,8.60246576442468,7.78526575065047,8.35601155850493,8.66346754621532,7.47780976294008,7.6957858073435,8.4454915018119,7.13636121415236,9.00491609500304,6.88084231857061,7.30640731593247,8.30405754707571
"ENSG00000162894.7|FAIM3",10.6847495653568,9.37414922211969,8.09330946854427,10.5338481182604,9.20811493428166,6.95359770986924,11.1722196719173,9.70945513929979,10.7395229156255,9.31937587185092,10.4563410335196,9.60255775395684,8.90534893986809,11.1535498476084,11.3156136518015,8.74328513567501,10.4422559162133,9.61664287126321,9.86558992281431,10.1933088646622,8.28221402241613,9.37894674638992,10.1741117522803
"ENSG00000162896.5|PIGR",16.3157775475226,14.6831031614658,9.84036071129856,16.9464983287349,14.9775296845848,10.1154537090472,17.0514216506912,14.5975133648799,16.7665565331682,14.2323241758201,15.8252211842037,15.1736595247847,15.5502054600459,15.4486752489425,15.3035775312893,15.6953031776991,16.7485395799318,14.2503411290566,18.0623877134486,12.9364929955398,12.3407096265439,15.4434879120487,13.9801911860257
"ENSG00000117322.12|CR2",9.37505419274063,7.27071835272047,6.8024991103375,8.93896288045752,7.14801292899675,5.19387595954892,9.8807562636679,7.81484269657494,9.09205763863947,7.55371490682165,9.20171664518086,7.44405590028026,7.68378138132222,8.9619911641389,8.98158750962492,7.6641850358362,8.83466918778467,7.81110335767645,8.82973884243377,7.81603370302735,6.73473205310551,7.49097394700978,8.66376891967647
"ENSG00000174059.12|CD34",9.52781215323742,10.1048564870831,8.24190695384419,10.0188213108698,9.5467604878098,8.5794732081113,9.66849943685854,9.55951610755397,10.6595691725284,8.97309946779215,9.72557350537159,9.90709513494893,10.522076360759,9.11059227956148,11.2656990446246,8.36696959569594,9.75308080162001,9.8795878387005,9.1656015353921,10.4670671049284,7.7030801746544,10.424792006404,9.67961657146543
"ENSG00000203709.5|C1orf132",10.5357210540412,8.10635314548378,7.75372517554189,10.3769734680066,9.02502392779502,8.72303608704791,9.81598121934027,8.61670526495533,10.0408981946043,8.60117600492076,10.1416739801707,8.50040021935435,9.38322101664028,9.25885318288476,9.94803531255489,8.69403888697014,10.1907398950898,8.45133430443526,10.6799922844471,7.96208191507794,9.06418385286565,9.1404529208019,8.95108579767597
"ENSG00000008118.5|CAMK1G",6.96599255925319,7.71729701644706,8.06733481845882,7.03377859872234,7.44873659073235,8.01878737154936,6.89406290410681,7.63699973225734,6.92321362395722,7.76007595174303,6.87054820123457,7.81274137446568,7.04815205479547,7.63513752090478,7.28426886438538,7.39902071131487,7.2227179347305,7.46057164096976,6.61579005506433,8.06749952063593,7.5135591066316,7.60437363817929,7.43191726310262
"ENSG00000082497.7|SERTAD4",8.23367809478246,7.28397448977965,7.18897455506254,8.1268735915806,7.5117677467225,7.19166523533186,8.19024910332604,7.44570155470775,8.4770370921537,7.04061549240841,7.81463113557558,7.70302144898654,7.97522388601698,7.54242869854513,8.18537686889524,7.33227571566688,7.66512710939667,7.85252547516544,7.89881770586738,7.61883487869474,7.54925013601619,8.15249571094899,7.12587004640046
"ENSG00000153363.8|LINC00467",7.83096826763398,7.70224310732128,8.36943801604978,7.6783889653867,7.89726403703946,8.24992689611056,7.85547948663467,7.83968463573071,8.00021278621752,7.53299858873774,7.63651491954719,7.89669645540808,7.69754884512578,7.83566252982949,7.25638546318585,8.27682591176941,7.85248900938433,7.68072236557094,7.45183616156373,8.08137521339154,8.61627401840168,7.67544348756576,7.65337351250849
"ENSG00000143473.7|KCNH1",7.24845756289725,6.60365513059262,6.70052318209489,7.2983232054483,6.70763413301348,6.85067824592874,7.13916557313396,6.71663670149396,7.08055671711518,6.77155597637469,7.20922971860655,6.64288297488333,6.8521152571779,6.99999743631197,7.35209286275908,6.50001983073079,6.57797203381998,7.27414065966989,7.54647563625752,6.30563705723235,7.01190205317675,7.05037135274339,6.64420711463653
"ENSG00000009790.10|TRAF3IP3",10.1847876053201,9.06394366249884,8.54582708819655,9.86001770147658,9.40298961703957,8.50070135662562,9.85313747951082,9.45499557057625,10.3366747169032,8.91205655091571,9.94758708323914,9.3011441845798,8.99203524106827,10.2566960267507,10.4238504462484,8.8248808215706,9.79186879440624,9.45686247341271,9.1682746368005,10.0804566310184,8.63378097185909,9.37912326745367,9.79593016739994
"ENSG00000123689.5|G0S2",12.016078563722,12.5923532765018,13.9360684453986,11.4126137865689,13.0699019293813,13.9673020802042,11.5756767361117,12.875605345033,12.1973291499351,12.4111026902887,12.0572287561729,12.551203084051,12.227246188089,12.3811856521348,12.3201164444905,12.2883153957334,11.754389984162,12.8540418560618,9.95457879605513,14.6538530441687,13.5270864377724,11.8130065466007,13.0784911769758
"ENSG00000117650.8|NEK2",7.91255439574503,9.5969169467817,9.81257569460464,7.59064035675073,9.34015219830765,9.0004587062242,8.52435452099845,9.21855502244037,7.96309117860535,9.54638016392139,8.17835030334599,9.33112103918075,9.05400356642884,8.4554677760979,8.09922634730844,9.4102449952183,8.05994066615626,9.44953067637048,8.69894669120461,8.81052465132213,8.88865632058,8.82805517431993,9.02665675476309
"ENSG00000170385.9|SLC30A1",12.4386003014994,11.8338639860174,11.2403295119404,13.0042854903996,11.6045007133104,11.5830731584493,12.6604598940325,11.6055826631686,13.3898440645407,10.8826202229761,11.7986428746253,12.4738214128916,12.6270367288712,11.6454275586456,12.7427132926768,11.5297509948401,12.9153647957018,11.3570994918151,12.6504958905141,11.6219683970028,11.906551614011,12.4413729106208,11.5011911910186
"ENSG00000065600.8|TMEM206",8.76951434985049,8.89971844738611,9.22955420931519,8.32847766458104,9.32419734952331,9.08804953795482,8.55089697163556,9.24328271382916,8.20239689873973,9.4668358984969,8.52440956438282,9.14482323285381,8.6554218294038,9.01381096783283,8.33189716109781,9.33733563613882,8.51622850442289,9.15300429281374,8.08667593766767,9.58255685956896,9.32138553127872,8.29358195229285,9.26726173984798
"ENSG00000162771.6|FAM71A",8.06374931882964,7.29079112555202,7.16119230259272,7.92959616722372,7.69737383210589,7.88313685443452,7.60515945901845,7.29986598846937,7.60416427796213,7.75037616641952,8.22370942089146,7.13083102349019,7.86360910580783,7.49093133857382,8.25096071477009,7.10357972961157,8.2507092342927,7.10383121008895,8.34941019869483,7.00513024568682,7.2565364155948,8.40567666163201,7.12594922469552
"ENSG00000117724.8|CENPF",9.17978290190665,10.6363139722326,10.5957719486604,8.77527768675065,10.4238211522039,9.57940553471049,9.70097858164249,10.5144866712619,8.73446673768173,11.0816301364575,9.52594785712191,10.2901490170174,9.86291011726951,9.95318675686976,8.94086115807132,10.875235716068,9.08600415436783,10.7300927197714,9.97693437534365,9.83916249879563,9.76114425705602,9.2329384586176,10.8007880719413
"ENSG00000082482.9|KCNK2",6.92558635086385,6.46970631150658,6.01444390457935,7.28114924387716,6.47153004636658,6.36725103258533,6.91499600947937,6.4848761527584,6.80742485748274,6.5878678048877,7.0790724615405,6.31622020082995,6.57408849616237,6.82120416620807,7.2384491140698,6.15684354830064,6.42285707766031,6.97243558471014,6.95699039465609,6.43830226771435,6.73379666019327,6.90355109032822,6.1297754443016
"ENSG00000260805.1|RP11-61J19.4",9.08089328084251,8.68452410208518,8.56660098221559,9.25344310067827,8.36400857074954,8.61610717076724,8.94653584827571,8.62140963460044,9.40193922086355,8.36347816206415,9.39620490498192,8.36921247794577,8.87153989312845,8.89387748979925,8.79374030026532,8.97167708266238,9.07056656059891,8.69485082232879,9.28563718574479,8.47978019718291,8.07319765916427,9.33957718789311,8.77127780658602
"ENSG00000042781.8|USH2A",6.63823715077048,6.8176416780193,7.03781404986681,6.8348674091459,6.92152764389975,6.99966036469672,7.3050261483996,6.48952258981614,6.86602948641635,6.58984934237345,7.11018273413793,6.34569609465187,6.74329365671426,6.71258517207553,7.23607487996668,6.21980394882311,7.11697845056538,6.33890037822441,7.40452612606599,6.05135270272381,7.97751640780446,6.408346347554,6.408346347554
"ENSG00000229242.1|RP5-1111A8.3",6.2839097319711,6.2839097319711,6.51733512809295,6.21449063674899,6.21449063674899,6.30271688432289,6.3898308421395,6.25376867512854,6.28390973197111,6.28390973197111,6.28390973197111,6.28390973197111,6.28390973197111,6.28390973197111,6.40602424041294,6.16179522352927,6.39517470844945,6.17264475549276,6.28390973197111,6.28390973197111,6.31543880053031,6.31543880053031,6.31543880053031
"ENSG00000196660.6|SLC30A10",8.68004081856865,6.57668531828289,7.64460993511958,7.43231561628315,7.53214172633711,7.29935494571591,8.50822362364982,6.80148870837411,8.69142778874891,6.56529834810265,8.33310153801622,6.92362459883534,7.52932965937916,7.7273964774724,8.24307654875306,7.0136495880985,9.50194206867415,5.75478406817741,8.82762947990231,6.42909665694925,7.11305854182935,8.80528714279906,6.69072159311143
"ENSG00000207624.1|MIR194-1",6.29700594855539,6.29700594855539,6.46581927556241,6.23106507831278,6.23106507831278,6.2266768522731,6.43989990158135,6.26137267833352,6.36731944879589,6.22669244831491,6.2970059485554,6.2970059485554,6.2970059485554,6.2970059485554,6.2970059485554,6.2970059485554,6.2970059485554,6.2970059485554,6.4937615389098,6.100250358201,6.30931647739599,6.30931647739599,6.30931647739599
"ENSG00000143507.13|DUSP10",10.9576683197092,10.5345356918588,10.4200710434636,10.7806904535835,10.9771279741244,9.92497182528674,11.0002526668916,11.2526649789931,9.84838639699026,11.6438176145778,10.1681451901,11.3240588214681,10.1775345428389,11.3146694687291,9.97478538326442,11.5174186283036,10.2472597214751,11.2449442900929,9.44120421518814,12.0509997963799,11.7120135100599,9.79946343570837,10.6664125254032
"ENSG00000197520.6|FAM177B",7.91837299510735,7.25686128506625,6.49937023123018,8.01148855452139,6.96663997459688,5.74347731851294,8.51437550818315,7.21964593365235,7.76770757308413,7.40752670708948,7.93384272062458,7.24139155954904,7.44718057696929,7.72805370320433,8.11133038144176,7.06390389873186,8.32410914527275,6.85112513490087,8.01720447563709,7.15802980453653,6.66394589078136,7.51027153437119,7.3032813351959
"ENSG00000232628.1|RP11-365O16.3",6.9094364701921,6.39247462381038,6.63512204023468,6.8769892036814,6.71987173863244,6.77675517082548,7.0377805722986,6.41744723942444,6.77264596978107,6.52926512422143,6.85182789170686,6.45008320229564,6.48767391830106,6.81423717570143,6.86196361391385,6.43994748008864,7.08295575137452,6.21895534262798,7.281548420234,6.0203626737685,7.37833845457792,6.68181673429704,6.17182779367357
"ENSG00000185155.7|MIXL1",7.96977559852406,6.78011930061243,6.52449310180107,7.67702186151426,7.37250871523425,6.71465987434419,7.72826202242689,7.13110178177849,7.82434004816032,6.92555485097618,7.35675054620121,7.39314435293528,7.50863754260416,7.24125735653234,7.68338073672365,7.06651416241284,7.53058121353405,7.21931368560245,7.60665465276901,7.14324024636748,7.23323336209395,7.30252695112251,7.03826336533311
"ENSG00000203685.5|C1orf95",7.94713363000541,6.5381883120986,6.77449279537651,7.49756694002975,7.06759690533646,6.6217429530004,7.81069834812097,6.90721533962136,7.72037618058816,6.76494576151586,7.64661002418841,6.83871191791561,6.84784231795426,7.63747962414976,7.85360977560523,6.63171216649879,7.70622502826822,6.7790969138358,7.50960536789497,6.97571657420905,7.16676834753922,7.24139841217122,6.93148988103228
"ENSG00000228382.1|ITPKB-IT1",6.83505607898772,6.58258139404,6.21010431830783,6.97625903831773,6.54832345397481,6.1005722239912,7.03081680575165,6.60329778085753,6.84927940819822,6.5683580648295,6.95009705098895,6.46754042203877,6.64702647577755,6.77061099725017,6.72928453227243,6.6883529407553,6.87094284017677,6.54669463285096,6.96458560233792,6.45305187068981,6.64047147041892,6.29004908889302,6.80416625128843
"ENSG00000143772.5|ITPKB",11.3182206838752,10.8814605611098,9.72941414476486,11.4060629555124,10.9606683320513,9.35765304957391,11.7591589700133,10.9793334127414,11.3698218354084,10.8298594095767,11.5030967779316,10.6965844670535,10.8745318740906,11.3251493708945,12.0628519489326,10.1368292960525,10.8650902495221,11.3345909954629,10.5625012171312,11.6371800278538,10.6023253676919,10.482141810019,11.0116782546178
"ENSG00000185888.5|PRSS38",6.71852681311666,6.56561071678851,6.69644035070206,6.6172823413429,6.55321813378754,6.59965224201024,6.87475562805695,6.39253295576531,6.76375918773241,6.52037834217277,6.91258043385481,6.37155709605037,6.55719111857876,6.72694641132642,6.83480556471331,6.44933196519187,7.06724212876243,6.21689540114275,7.60759628954725,5.67654124035793,6.45231729506968,6.96230623569315,6.45231729506968
"ENSG00000116574.4|RHOU",10.3402875294135,10.5891369642884,10.578915422071,10.9004644321734,10.3054984397006,11.9510290657666,9.82575663903407,10.0080925891444,11.3767356342829,9.55268885941905,11.055801497557,9.87362299614489,10.562722407992,10.36670208571,11.5067099384283,9.42271455527361,10.909179069633,10.020245424069,11.0281752628409,9.90124923086098,10.0364169128916,11.7074866342206,10.0409747468328
"ENSG00000143632.10|ACTA1",7.03456147686304,6.71384163762755,6.57832954377652,6.87651205562076,6.8475832876313,6.57418602683679,7.03328027284956,6.69495858734223,6.8742015572453,6.8742015572453,7.23919702516495,6.50920608932564,6.71690653311103,7.03149658137956,7.02804258026013,6.72036053423046,7.21798815437599,6.5304149601146,7.23043022296561,6.51797289152498,6.50954974700065,7.28332539302728,6.50954974700065
"ENSG00000177614.5|PGBD5",8.66118614885777,7.95220872394211,7.95687383558871,8.92611428308943,8.12859065748334,8.55035283657134,8.5211526704289,7.94007326916123,8.28180763179589,8.331587241004,8.8327591220816,7.78063575071829,8.7453814623205,7.86801341047939,9.03901597740951,7.57437889539038,8.8395271326361,7.77386774016379,8.16808865063877,8.44530622216112,8.68732503792471,8.7181829571281,7.60607078110867
"ENSG00000198835.3|GJC2",7.7301291853215,7.98883743230662,8.27735155587372,7.90429878168853,7.98113151789754,8.28709123286737,7.79330659427074,8.08238402832168,7.81935382387478,7.89961279375334,7.70417765843207,8.01478895919604,6.8948110170812,8.82415560054692,7.51566758282856,8.20329903479956,7.8569143442153,7.86205227341282,7.84346919687414,7.87549742075398,8.76700292475393,7.30369770847755,8.09208122222831
"ENSG00000135744.7|AGT",8.42771297169509,9.61924041166424,8.31154431042048,8.53001761624098,9.12595768968978,7.71610507576156,8.24515247450835,10.0062620660813,8.45835193717514,9.58860144618419,7.84611109182086,10.2008422915385,8.20277306456482,9.84418031879451,8.35598106598498,9.69097231737436,6.50855814584255,11.5383952375168,7.55839338110681,10.4885600022525,7.73404931279369,8.27386142384043,9.95960887971713
"ENSG00000135773.8|CAPN9",9.08993376756782,8.99316545999266,6.73417526320329,9.25811390157716,9.24621922076771,7.53777842340227,9.37741103481052,8.32331892733537,9.5502056828724,8.53289354468809,9.45599156406063,8.62710766349985,9.28660748228053,8.79649174527996,10.0740283229983,8.00907090456219,10.4870499398604,7.59604928770009,10.7704748016851,7.31262442587542,7.19427378735746,10.2479865045383,7.79624809365237
"ENSG00000182118.5|FAM89A",8.53927165902179,8.9164837277521,9.95640249914622,8.1475447494035,8.82198801544645,9.35159528763985,8.54073153175109,9.03360844460523,8.75814512588333,8.69761026089057,8.28654712392349,9.16920826285041,8.48132975202002,8.97442563475388,8.53489794280833,8.92085744396557,8.24245608411575,9.21329930265816,8.28036068826547,9.17539469850844,9.10254184488072,8.41018476449396,9.41320865462148
"ENSG00000119283.11|TRIM67",6.66646350338338,6.80596231035607,7.02853379213819,7.12443648959233,6.64588135338616,7.22884256850912,7.11631145575408,6.45369761085349,7.01582446494116,6.4566013487983,7.13785868596372,6.33456712777574,6.68246493382256,6.7899608799169,7.09915359459014,6.37327221914932,7.00256367459184,6.46986213914762,7.80372996040435,5.66869585333511,7.72190110348436,6.53847526581616,6.53847526581616
"ENSG00000229228.1|LINC00582",7.93454366721643,6.02482002017138,6.06600339722319,7.61945553516358,6.80120681861459,6.58036117774298,7.12129609589905,6.78500847735932,7.15906988445194,6.80029380293588,7.27936260511712,6.68000108227071,6.99692223731879,6.96244145006903,6.87375029870456,7.08561338868327,7.09434368177881,6.86502000560901,7.03782659490858,6.92153709247925,6.93554161587443,6.62698149972613,6.9241426354008
"ENSG00000183780.8|SLC35F3",6.96578491188852,6.34377393630745,6.29518691431048,6.86039887661125,6.77241828008086,6.42605265589937,7.04947396500699,6.45247745009624,6.82667282354276,6.48288602465322,7.18826221219602,6.12129663599996,6.63418661262548,6.6753722355705,6.89814435146376,6.41141449673223,6.76944126218289,6.54011758601309,6.98149497908346,6.32806386911252,7.13409609820999,6.3969539863963,6.3969539863963
"ENSG00000230628.1|RP4-781K5.6",6.57228648942399,6.27970148987975,6.38168886769687,6.64464353003377,6.38168886769687,6.30873906726077,6.74273673234502,6.3565454658217,6.66851964407196,6.18346833523181,6.42599398965188,6.42599398965188,6.42599398965188,6.42599398965188,6.42599398965188,6.42599398965188,6.42599398965188,6.42599398965188,6.70339922704039,6.14858875226337,6.97767192341355,5.91886355329795,6.51148578871599
"ENSG00000238005.2|RP11-443B7.1",7.27187612184897,7.26150536858275,7.76488261572735,7.12150761023357,7.42989656390448,7.75535761607275,7.21654763772469,7.34438153606796,7.400004124895,7.13337736553673,7.13553145235006,7.39785003808167,7.20423475747753,7.3291467329542,6.8176872654245,7.71569422500724,7.3677700435189,7.16561144691283,7.3695346041089,7.16384688632283,7.82847566650091,6.98530592605558,7.50250519730891
"ENSG00000258082.1|RP11-443B7.3",6.59016943454702,6.89263451419007,7.00466592967548,6.5535370318098,6.88461523268451,7.1588574327728,6.36832465765144,6.91563610374554,6.74140197436855,6.74140197436855,6.47877709124567,7.00402685749143,6.55237019796717,6.93043375076993,6.58551497492214,6.89728897381496,6.58489691261955,6.89790703611755,6.19308951830772,7.28971443042938,6.71651937384977,7.02359665647653,6.70270216384348
"ENSG00000086619.9|ERO1LB",9.84900286325059,8.78672942095165,7.55556032203745,10.1164149858792,9.13697090951266,7.69085642681297,10.152058211215,8.96603157940133,9.79840645548898,8.83732582871326,9.67630193333688,8.95943035086536,9.62604042093325,9.009691863269,9.99872693606341,8.63700534813884,9.52040444282713,9.11532784137512,9.38271535632981,9.25301692787244,9.2732250508307,8.5769354426849,8.95878572391369
"ENSG00000180875.4|GREM2",8.06296121037572,6.51707696059309,6.61636921859835,8.00212299364603,6.84685692623247,7.17088267658408,7.44344320639093,6.85102325550183,7.74399475938354,6.83604341158528,7.77395673659732,6.80608143437149,7.46263622508718,7.11740194588163,7.88290805037093,6.69713012059788,7.36505067537827,7.21498749559054,8.1024234756167,6.47761469535211,6.86868100734168,7.45065182182315,7.14601630931201
"ENSG00000155816.15|FMN2",7.26748881287584,7.38563314980259,6.21575192979904,8.59907467176008,6.84495346761281,7.45628531322652,7.58530585145126,6.61818890449416,7.80595007649632,6.84717188618211,8.13811909079011,6.51500287188833,7.54942698103718,7.10369498164126,8.5653022178217,6.08781974485673,8.04315487630754,6.60996708637089,8.79987513284129,5.85324682983714,7.34793707645495,7.99563287046141,6.31621012225557
"ENSG00000233355.2|CHRM3-AS2",7.86811313641672,7.86352196392809,6.42211403601821,7.81790113603152,7.90610520554139,5.75174678626734,8.43517616285629,7.95919742846749,7.85276685078,7.87886824956483,7.88707182948111,7.84456327086372,7.40350010326322,8.32813499708161,8.27635522779511,7.45527987254972,7.4923353830239,8.23929971732094,7.60906943943113,8.1225656609137,7.06959500945332,7.08208744969439,7.99443791844341
"ENSG00000234116.1|RP11-261C10.1",6.41840296468654,6.13851082985049,6.32676979256485,6.32676979256485,6.32676979256485,6.28706789687681,6.4379079069446,6.25533357387315,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.27845689726852,6.65634906003088,6.16198015883184,6.16198015883184
"ENSG00000223963.2|PRKRIRP8",6.28067457070247,6.28067457070247,6.31888004932261,6.31888004932261,6.31888004932261,6.26234270974586,6.43649134563574,6.25780609258624,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.28067457070247,6.42001672534003,6.14133241606492,6.6046502606202,6.17599494367382,6.17599494367382
"ENSG00000162843.13|WDR64",6.95859498126261,6.27321901560783,6.42035324867214,6.82128789956321,6.78553314191482,6.65997307186889,7.03866360482751,6.32853761345376,6.80150036531268,6.43031363155778,7.14938978653326,6.0824242103372,6.66778024556777,6.56403375130268,6.97884768615564,6.25296631071482,7.01982826034583,6.21198573652462,7.23616113917234,5.99565285769811,7.3057545592981,6.36070986542603,6.36070986542603
"ENSG00000117020.12|AKT3",9.60932692258143,8.28716645396943,7.48924231162172,9.6980330178533,8.37409069171416,7.5364015240744,9.44933329156453,8.57563120555025,9.55443458471962,8.34205879183125,9.40421901749471,8.49227435905616,9.05003811511798,8.84645526143289,10.0258940063797,7.87059937017115,8.8155621912931,9.08093118525777,8.60360757460802,9.29288580194285,7.96897409821883,8.99817298839377,8.59421893457658
"ENSG00000162849.11|KIF26B",6.82938497265629,8.80817693967728,7.14013993725279,7.97687259804795,8.17676345382064,7.48033620730675,7.38127230958842,8.43216747222621,6.96056040293228,8.6770015094013,7.33880667523481,8.29875523709878,7.10652409442848,8.5310378179051,7.91493518992779,7.72262672240579,6.85823160693336,8.77933030540022,6.6199674120264,9.01759450030718,8.34816608580385,7.0673891392979,7.87822076401963
"ENSG00000162852.9|CNST",11.0785974378145,10.7656584810344,10.4262117350571,11.0701967252687,10.5700707468402,9.92482696999446,11.5802641000418,10.5613881371298,11.3740397945231,10.4702161243259,10.7561672330122,11.0880886858367,11.3598037997572,10.4844521190918,11.5531456766608,10.2911102421881,11.478756928948,10.365498989901,11.110896085318,10.7333598335309,10.3156311598997,11.4668100358472,10.2840380114191
"ENSG00000235386.1|RP11-397A15.4",6.58821184162838,6.67785599742569,6.60176030320391,6.48274575454491,6.66900796401596,6.40670813922933,6.5298871781232,6.81691870441225,6.56996567710558,6.6961021619485,6.59490551042099,6.6711623286331,6.61641082544787,6.64965701360621,6.47714692008063,6.78892091897345,6.14094571486976,7.12512212418433,5.99003053400142,7.27603730505266,6.45387010569885,6.50124139019563,6.7984025258703
"ENSG00000235096.1|RP11-83A16.1",6.27797102130259,6.27797102130259,6.25639711826034,6.51935178059725,6.25639711826034,6.39373981766163,6.39373981766163,6.24466638179467,6.27797102130259,6.27797102130259,6.27797102130259,6.27797102130259,6.40500336727994,6.15093867532525,6.27797102130259,6.27797102130259,6.27797102130259,6.27797102130259,6.27797102130259,6.27797102130259,6.77847498761626,6.12683551475084,6.12683551475084
"ENSG00000259865.1|RP11-488L18.10",8.96239716974828,8.4730932072591,8.38011615318797,8.37357994034399,8.78148384531786,7.78974246594268,9.23104257883094,8.51439489407621,9.12663688004437,8.30885349696301,8.95449084944091,8.48099952756647,8.75865616138242,8.67683421562496,8.8055982541763,8.62989212283108,9.35636033315564,8.07913004385175,9.02906695827485,8.40642341873253,8.12921006639667,8.61312570391405,8.7928441685391
"ENSG00000227671.3|MIR3916",10.8303847489667,10.1500266654793,9.8547684782507,10.4762845248001,10.3291872284847,9.53022625581741,10.8741524699018,10.2558615058162,10.8060700921916,10.1743413222545,10.8799129702529,10.1004984441931,10.4075445024958,10.5728669119502,10.7417900102937,10.2386214041524,10.9102158809769,10.0701955334692,10.8284610052016,10.1519504092445,9.65449171720014,10.4906828812172,10.5150656331181
"ENSG00000177535.6|OR2B11",6.67450406101434,6.59377585420851,7.37061366788211,6.32524848121737,6.82178014238353,7.20868009627133,6.62594052471197,6.68302167049972,6.63413995761143,6.63413995761143,6.60165066664077,6.66662924858209,6.49757453723376,6.7707053779891,6.63413995761143,6.63413995761143,6.53934263609402,6.72893727912884,6.64561716166829,6.62266275355456,7.16879336462703,6.67442446342799,6.67442446342799
"ENSG00000162711.12|NLRP3",9.89382488179676,9.21593739187809,11.3338730027655,9.31622498504431,10.2607976642165,12.4915640438048,8.66665452923349,9.752677078988,9.72714251099499,9.38261976267987,9.33747496128502,9.77228731238984,9.15567841958381,9.95408385409105,10.184836291989,8.92492598168588,9.80704478433583,9.30271748933903,7.89500723015911,11.2147550435157,11.5779630884839,9.58696335244635,9.74596921109596
"ENSG00000196539.2|OR2T3",6.48052063009501,6.20062849525896,6.40225102639594,6.40225102639594,6.40225102639594,6.30843950016803,6.64511716547575,6.25319641354403,6.34057456267699,6.34057456267699,6.34057456267699,6.34057456267699,6.34057456267699,6.34057456267699,6.34057456267699,6.34057456267699,6.47677847740802,6.20437064794595,6.74224569589167,5.9389034294623,6.86612133493754,6.17031587212514,6.17031587212514
