group,log2Foldchange
stable,-0.0180583114749479
stable,0.0
stable,0.0
stable,0.048712814527138694
stable,0.0
stable,0.0
stable,0.07441825033840906
stable,0.018245711395568336
stable,0.07441825033840906
stable,0.0
stable,0.009946770695659257
stable,0.03155414547875953
stable,0.0
stable,0.05840808996748962
stable,0.0
stable,0.013212560629722758
stable,-0.062017692019786554
stable,-0.04361887266515401
stable,-0.004884983427996177
stable,-0.04361887266515401
stable,-0.004884983427996177
stable,0.018699438469530788
stable,-0.03672733905533678
stable,0.0
stable,0.0
stable,0.031541666958284115
stable,-0.010418946134281088
stable,0.04499850363021682
stable,0.0
stable,0.0
stable,-0.008820285376207642
stable,-0.0848058159183223
stable,-0.008820285376207642
stable,-0.010418946134281088
stable,0.031541666958284115
stable,0.04499850363021682
stable,0.0
stable,0.0
stable,0.0
stable,-0.052417194133391756
stable,0.0
stable,-0.06307522876972857
stable,0.004854550952104246
stable,-0.04404823445441146
stable,0.38965754112630774
stable,0.04978169501381895
stable,-0.018696950232368777
stable,-0.043970382868650564
stable,0.0
stable,0.04499850363021682
stable,-0.08004363480316769
stable,-0.026432530898563955
stable,0.0018047977494416295
stable,-0.013299163924607416
stable,-0.0037492026958709413
stable,0.0018047977494416295
stable,-0.013299163924607416
stable,0.0
stable,-0.03688079398195309
stable,-0.00500869728075699
stable,0.0
stable,0.035143932536061434
stable,-0.03688079398195309
stable,-0.03688079398195309
stable,0.0
stable,-0.1262232529491016
stable,-0.06233712432759183
stable,-0.22127415852736693
stable,-0.1262232529491016
stable,-0.06233712432759183
stable,-0.035235794736125925
stable,0.08232754644416164
stable,-0.06424507720123822
stable,-0.17156806100459376
stable,-0.03640436558892759
stable,0.06863452514456304
stable,-0.061992413252743205
stable,-0.0689187241223785
stable,0.0
stable,-0.071273383279895
stable,0.08232754644416164
stable,-0.06424507720123822
stable,-0.17156806100459376
stable,-0.03640436558892759
stable,-0.03640436558892759
stable,0.06863452514456304
stable,-0.061992413252743205
stable,-0.0689187241223785
stable,0.0
stable,-0.03631372700925605
stable,0.04553243389870788
stable,0.03560186441877649
stable,-0.11932547126415823
stable,-0.05936358126469591
stable,-0.2453034259485209
stable,-0.071736841801901
stable,-0.1190903880788222
stable,-0.11429484987716027
stable,-0.06351955151370231
stable,0.0
stable,0.013645594250417495
stable,0.03252044392077008
stable,0.013645594250417495
stable,0.10720268059418998
stable,-0.08462180196159175
stable,0.10720268059418998
stable,0.02673030422497966
stable,0.03505256575171189
stable,0.031810846161899456
stable,0.028998625834396306
stable,0.031810846161899456
stable,0.05474198961363314
stable,0.0
stable,0.0
stable,0.0
stable,-0.07213806646071969
stable,0.1165584472472338
stable,0.16279268684086476
stable,0.04452461552000479
stable,0.0
stable,0.04452461552000479
stable,0.0
stable,0.12069654360103979
stable,0.0
stable,0.06727709460779892
stable,0.031270038065691286
stable,0.03159220655260879
stable,0.0
stable,0.0
stable,0.0
stable,-0.03639772749348745
stable,-0.028173624778582842
stable,0.04408589342053582
stable,-0.03400752429258609
stable,0.04408589342053582
stable,0.031270038065691286
stable,0.03159220655260879
stable,0.0
stable,0.0
stable,0.0
stable,-0.03639772749348745
stable,-0.028173624778582842
stable,0.09830824889211295
stable,-0.07112011154352275
stable,-0.007029541702641274
stable,-0.08175667848390687
stable,0.0
stable,-0.08175667848390687
stable,0.0
stable,0.23076405717242957
stable,0.0
