group,log2Foldchange
common_B,-0.11941038584136868
common_B,0.1827845515475928
common_B,0.02096029823391978
common_B,-0.1041681758101159
common_B,0.1827845515475928
common_B,0.08108397400529857
common_B,0.0
common_B,0.05737760976443561
common_B,-0.00047992545659067436
common_B,0.0019833856699778152
common_B,0.04252094493709637
common_B,-0.05293095304278288
common_B,0.10686401264633073
common_B,0.10686401264633073
common_B,0.014278853651525161
common_B,-0.20887308930784343
common_B,0.014278853651525161
common_B,-0.20887308930784343
common_B,-0.2018247234069938
common_B,-0.4171671175576085
common_B,-0.12818489886389886
common_B,0.07307797644683169
common_B,-0.2018247234069938
common_B,0.06084934430293282
common_B,0.06084934430293282
common_B,-0.06645647360555663
common_B,-0.06645647360555663
common_B,-0.12015118637831966
common_B,-0.12015118637831966
common_B,-0.12015118637831966
common_B,0.07103718467832583
common_B,-0.15140921998558984
common_B,0.07103718467832583
common_B,0.02803811293836022
common_B,0.020292602492654334
common_B,-0.06518756871091409
common_B,0.14155842693554288
common_B,-0.06518756871091409
common_B,-0.15178373182592522
common_B,-0.2286416174432022
common_B,-0.15178373182592522
common_B,-0.22409449413815555
common_B,-0.24720293356797624
common_B,-0.24720293356797624
common_B,0.09990023732213699
common_B,-0.047923853230887034
common_B,-0.054058743392629456
common_B,0.07309065406943654
common_B,-0.04188756955259793
common_B,-0.18196533273030904
common_B,0.012116399625757073
common_B,-0.19061991389881347
common_B,0.012116399625757073
common_B,-0.1828031221017779
common_B,-0.2516354397306847
common_B,-0.04351761111706537
common_B,-0.16303669320811534
common_B,0.09612728240198261
common_B,-0.2516354397306847
common_B,0.05172716742799314
common_B,0.0
common_B,0.0
common_B,-0.3550778556907712
common_B,-0.1188217915057656
common_B,-0.1433042696816165
common_B,-0.19428233265051842
common_B,0.004889411864653802
common_B,0.03442580514552371
common_B,0.004889411864653802
common_B,-0.11233323114130264
common_B,-0.027748494911157943
common_B,-0.17973186009684
common_B,-0.23466041324083967
common_B,-0.22651976635225385
common_B,0.058124477156316204
common_B,-0.3376236456801124
common_B,-0.3376236456801124
common_B,-0.09783626113782483
common_B,0.0
common_B,0.021907100207283283
common_B,0.05871914863260182
common_B,0.0
common_B,-0.0659558116863991
common_B,-0.040409415789474615
common_B,-0.07096312845113259
common_B,-0.18473177153976447
common_B,-0.23257781446624307
common_B,0.05409648025690434
common_B,-0.06472025559850726
common_B,-0.1535754248746297
common_B,-0.21732523542558616
common_B,-0.1797399145378491
common_B,-0.24603818069628855
common_B,0.07069536833772928
common_B,0.06673701441153462
common_B,-0.08930430509704369
common_B,0.11257476242150759
common_B,0.06259632323075741
common_B,0.06259632323075741
common_B,0.04301914137044826
common_B,0.04301914137044826
common_B,0.06821325037741038
common_B,0.0
common_B,-0.18991159334670188
common_B,-0.19790128015205888
common_B,0.0
common_B,-0.05019582907843374
common_B,0.10382231036462479
common_B,-0.23725026982932387
common_B,-0.05019582907843374
common_B,0.04220332941597002
common_B,-0.18022103595343394
common_B,0.11496233498792151
common_B,-0.0633664601912516
